Adress,Radius,Budget,Tabu List's Max Size
"lane removed at (542396848, 542080382, 0)",51,91,31.035999999999987,6.71245813369751
"lane removed at (4175137733, 542538468, 0)",51,91,33.760999999999996,7.001049280166626
"lane added at (4175137733, 10580484194, 0)",51,91,33.021,7.290212392807007
"lane reversed at (4843821512, 4843821513, 0)",51,91,34.528999999999996,7.602271556854248
"lane reversed at (4843821514, 4843821515, 0)",51,91,34.4,7.898129463195801
"lane added at (5902767415, 1992587306, 0)",51,91,34.291000000000004,8.171458959579468
"lane reversed at (4843821515, 4843821514, 0)",51,91,33.19300000000001,8.458099365234375
"lane added at (1609339393, 10580486940, 1)",51,91,32.251999999999995,8.74132776260376
"lane added at (1424636458, 542607597, 0)",51,91,37.77799999999999,9.035438060760498
"lane removed at (542607339, 541838351, 0)",51,91,35.238,9.353583574295044
"lane added at (542607339, 1992587306, 0)",51,91,37.73599999999998,9.663129806518555
"lane reversed at (876375228, 4843821513, 0)",51,91,39.790000000000006,10.421695232391357
"lane reversed at (541838306, 541838315, 0)",51,91,33.778,10.747912406921387
"lane reversed at (876375198, 2608953058, 0)",51,91,33.552,11.069642543792725
"lane added at (542396219, 542396390, 0)",51,91,34.09299999999999,11.399004936218262
"lane removed at (541838077, 541838356, 0)",51,91,33.565,11.720106601715088
"lane reversed at (3603873259, 542538468, 0)",51,91,34.00299999999999,12.040839672088623
"lane added at (7571747348, 4843821515, 0)",51,91,34.47599999999998,12.3594810962677
"lane reversed at (542080261, 541838077, 0)",51,91,32.73099999999999,12.67125391960144
"lane added at (7571747348, 4843821515, 0)",51,91,34.07199999999999,12.999017238616943
"lane added at (541838634, 541838707, 0)",51,91,32.44300000000001,13.32973837852478
"lane added at (4843821513, 876375228, 0)",51,91,37.48099999999999,13.645874977111816
"lane reversed at (1424636458, 7571747348, 0)",51,91,32.523999999999994,13.95080018043518
"lane reversed at (542396390, 3603873259, 0)",51,91,32.95800000000001,14.270561456680298
"lane added at (541838315, 865711234, 0)",51,91,35.161,14.59686541557312
"lane removed at (4175137733, 10580484194, 0)",51,91,33.206,14.927992105484009
"lane added at (541838389, 541838306, 0)",51,91,34.487000000000016,15.2351815700531
"lane removed at (7571747348, 1424636458, 0)",51,91,32.74100000000001,15.551977396011353
"lane reversed at (5902767415, 865711234, 0)",51,91,34.115,15.873263359069824
"lane added at (541838109, 541838255, 0)",51,91,35.46800000000001,16.18967318534851
"lane added at (542396533, 6426946701, 0)",51,91,33.732000000000006,16.48166561126709
"lane removed at (4843821515, 4843821514, 0)",51,91,36.135999999999996,16.796207904815674
"lane reversed at (4843821514, 4843821515, 0)",51,91,41.94000000000001,17.114108085632324
"lane removed at (876375228, 542607597, 0)",51,91,42.25699999999998,17.433486938476562
"lane removed at (541838109, 8841353743, 0)",51,91,39.19699999999999,17.750061988830566
"lane added at (7571747348, 7571747349, 0)",51,91,39.095,18.072216510772705
"lane reversed at (2892189217, 542655556, 0)",51,91,39.409,18.414867877960205
"lane reversed at (542396848, 542396219, 0)",51,91,42.624,18.733539581298828
"lane reversed at (1992587306, 542607339, 0)",51,91,36.62500000000001,19.073451042175293
"lane added at (541838109, 541838255, 0)",51,91,42.98500000000002,19.39786648750305
"lane added at (865711234, 541838333, 0)",51,91,43.845,19.708852529525757
"lane added at (542607597, 876375228, 0)",51,91,37.036,20.034903287887573
"lane added at (541838315, 865711234, 0)",51,91,38.894,20.355067014694214
"lane added at (1992587306, 542607588, 0)",51,91,39.81700000000001,20.66729235649109
"lane added at (10608526941, 542538468, 0)",51,91,37.30899999999999,20.988868951797485
"lane added at (1424636458, 542607597, 0)",51,91,39.54499999999999,21.31650471687317
"lane removed at (541838315, 541838306, 0)",51,91,40.90999999999999,21.64940309524536
"lane removed at (876375198, 876375228, 0)",51,91,40.48199999999999,21.97608208656311
"lane added at (2608953058, 4837454355, 0)",51,91,39.979,22.296432733535767
"lane added at (541837978, 541838255, 0)",51,91,37.709,22.61169195175171
"lane removed at (1992587306, 5902767415, 0)",51,91,40.00099999999998,23.2404625415802
"lane added at (10608526941, 10580486940, 0)",51,91,40.109000000000016,23.558889389038086
"lane removed at (541838634, 541838707, 0)",51,91,40.267,23.860073804855347
"lane removed at (541838634, 541837978, 0)",51,91,38.04699999999998,24.179216384887695
"lane added at (10608526941, 542538468, 0)",51,91,39.00400000000001,24.47833752632141
"lane added at (876375228, 542607597, 0)",51,91,38.742,24.817212104797363
"lane removed at (542655556, 2892189217, 0)",51,91,43.924,25.132286548614502
"lane removed at (1609339393, 10580486940, 0)",51,91,45.54100000000001,25.43545889854431
Status,Ending Time
None,25.44101881980896
Adress,Radius,Budget,Tabu List's Max Size
"Rua Roberto Sampaio Gonzaga, Florianópolis, Brazil",500,80000,20
Operation,Number of Nodes,Number of Edges,Value,Time
"lane reversed at (541838109, 541837978, 0)",51,91,66.05000000000001,1.0193390846252441
"lane removed at (4837454355, 2608953058, 0)",51,91,63.753,1.6343109607696533
"lane reversed at (10608526941, 3603873259, 0)",51,91,66.05,2.2218868732452393
"lane reversed at (542538468, 4175137733, 0)",51,91,56.361999999999995,3.2937355041503906
"lane reversed at (541838109, 541838255, 0)",51,91,52.20399999999999,3.8432626724243164
"lane reversed at (1424636458, 7571747348, 0)",51,91,48.264,4.426244020462036
"lane removed at (542607588, 542607597, 0)",51,91,44.33600000000001,5.0288872718811035
"lane removed at (542607588, 2608953058, 0)",51,91,45.630999999999986,5.63178825378418
"lane added at (6426946701, 6429267998, 0)",51,91,48.24300000000001,6.210909843444824
"lane removed at (542607597, 542607588, 0)",51,91,44.953999999999986,6.8090033531188965
"lane reversed at (542607597, 542607588, 0)",51,91,48.161,7.398267984390259
"lane reversed at (541838634, 541837978, 0)",51,91,45.626000000000005,8.015259265899658
"lane reversed at (541838255, 541838389, 0)",51,91,45.081,8.565014362335205
"lane added at (542395697, 542396533, 0)",51,91,45.39700000000003,9.162272691726685
"lane removed at (542396219, 542396390, 0)",51,91,43.468,9.778184413909912
"lane removed at (7571747348, 4843821515, 0)",51,91,47.27800000000001,10.380454063415527
"lane added at (541838338, 542607339, 0)",51,91,48.44600000000001,10.965923547744751
"lane reversed at (541838351, 541838356, 0)",51,91,35.36899999999999,11.519967317581177
"lane removed at (1424636458, 7571747348, 0)",51,91,31.87900000000001,12.114628314971924
"lane reversed at (865711234, 541838333, 0)",51,91,32.772,12.70110535621643
"lane removed at (542396533, 542396848, 0)",51,91,34.286,13.306788444519043
"lane reversed at (4843821512, 4843821513, 0)",51,91,30.711000000000002,13.87036919593811
"lane removed at (541838077, 8841353743, 0)",51,91,30.30900000000001,14.425893068313599
"lane removed at (4843821512, 4843821513, 0)",51,91,29.999000000000006,15.026375770568848
"lane removed at (542396848, 542396219, 0)",51,91,31.541999999999998,15.611815452575684
"lane added at (541838315, 541838333, 0)",51,91,32.58300000000001,16.197843074798584
"lane added at (9042120352, 10608526941, 0)",51,91,32.403,16.783763647079468
"lane removed at (10608526941, 542538468, 0)",51,91,31.944000000000003,17.36718201637268
"lane reversed at (1424636458, 542607597, 0)",51,91,32.81099999999999,17.95532751083374
"lane removed at (542607597, 1424636458, 0)",51,91,31.476999999999997,18.558889150619507
"lane added at (541838338, 542607339, 0)",51,91,30.22600000000001,19.12566590309143
"lane removed at (541838389, 541838255, 0)",51,91,32.04,19.70670175552368
"lane reversed at (541838306, 541838315, 0)",51,91,31.893999999999995,20.28538990020752
"lane removed at (542396533, 542396848, 0)",51,91,29.840999999999998,20.84501552581787
"lane reversed at (541838634, 541837978, 0)",51,91,30.30099999999999,21.464691877365112
"lane added at (541838356, 541838351, 0)",51,91,29.592999999999982,22.064191341400146
"lane removed at (542396219, 542396390, 0)",51,91,30.65599999999999,22.659812450408936
"lane reversed at (2608953058, 542607588, 0)",51,91,31.42299999999999,23.26445198059082
"lane reversed at (541837978, 541838255, 0)",51,91,30.438999999999997,23.876805543899536
"lane added at (542080382, 542396848, 0)",51,91,31.901000000000003,24.46271276473999
"lane removed at (541838389, 541838306, 0)",51,91,28.768,25.009751081466675
"lane reversed at (542080261, 541838077, 0)",51,91,31.299,25.64435315132141
"lane removed at (541838634, 541837978, 0)",51,91,29.396000000000008,26.2434241771698
"lane reversed at (542607597, 542607588, 0)",51,91,29.502999999999982,26.813424110412598
"lane reversed at (542396390, 3603873259, 0)",51,91,30.680999999999994,27.400971174240112
"lane reversed at (7571747348, 7571747349, 0)",51,91,30.52799999999999,27.99816370010376
"lane added at (9042120352, 10608526941, 0)",51,91,30.69399999999999,28.614638566970825
"lane removed at (542396219, 542396390, 0)",51,91,32.019,29.21331000328064
"lane reversed at (1992587306, 542607339, 0)",51,91,30.455,29.831599235534668
"lane added at (542607588, 1992587306, 0)",51,91,31.862000000000002,30.423138856887817
"lane added at (542607588, 2608953058, 0)",51,91,31.630000000000006,31.025396823883057
"lane removed at (4843821516, 4843821515, 0)",51,91,28.596000000000007,31.651774406433105
"lane added at (542607339, 541838351, 0)",51,91,30.207000000000004,32.242934703826904
"lane added at (876375228, 4843821513, 0)",51,91,29.483,32.82864499092102
"lane removed at (542655556, 541838306, 0)",51,91,31.281,33.439701080322266
"lane added at (541838356, 8841353743, 0)",51,91,32.57699999999999,34.01817798614502
"lane removed at (3603873259, 10608526941, 0)",51,91,32.26499999999999,34.600565671920776
"lane reversed at (2608953058, 876375198, 0)",51,91,31.036999999999992,35.20257878303528
"lane added at (865711234, 5902767415, 0)",51,91,31.246,35.7890088558197
"lane reversed at (5902767415, 865711234, 0)",51,91,30.344000000000005,36.381035804748535
"lane reversed at (4843821512, 4843821513, 0)",51,91,33.565,36.91822004318237
"lane removed at (541838356, 541838077, 0)",51,91,30.372000000000003,37.5100417137146
"lane added at (541838356, 8841353743, 0)",51,91,30.686,38.096872091293335
"lane removed at (3603873259, 10608526941, 0)",51,91,29.706999999999994,38.69586730003357
"lane added at (6426946701, 6429267998, 0)",51,91,31.897999999999996,39.27263283729553
"lane removed at (3603873259, 542538468, 0)",51,91,30.920999999999996,40.36971855163574
"lane removed at (1424636458, 542607597, 0)",51,91,31.110999999999994,40.93771505355835
"lane added at (1609339393, 10580486940, 0)",51,91,31.430999999999976,41.50398778915405
"lane reversed at (4843821516, 4843821515, 0)",51,91,29.64300000000001,42.11918830871582
"lane reversed at (542396848, 542396219, 0)",51,91,31.28699999999999,42.71369481086731
"lane added at (542396390, 3603873259, 0)",51,91,30.484999999999996,43.31505513191223
"lane added at (6429267998, 542395697, 0)",51,91,31.12699999999999,43.89745259284973
"lane added at (2608953058, 4837454355, 0)",51,91,30.516,44.48290824890137
"lane added at (1992587306, 542607588, 0)",51,91,32.102000000000004,45.08403944969177
"lane added at (541838333, 865711234, 0)",51,91,30.498999999999995,45.671510457992554
"lane reversed at (10608526941, 542538468, 0)",51,91,30.84100000000002,46.2730827331543
"lane reversed at (4843821515, 4843821516, 0)",51,91,30.841999999999995,46.86240768432617
"lane reversed at (542607597, 1424636458, 0)",51,91,32.49,47.482168197631836
"lane removed at (10580486940, 10608526941, 0)",51,91,31.12800000000001,48.06813979148865
"lane added at (541838338, 541838351, 0)",51,91,30.277999999999988,48.645402669906616
"lane added at (1424636458, 7571747348, 0)",51,91,30.583,49.24877214431763
"lane removed at (4843821513, 876375228, 0)",51,91,26.107999999999997,49.84996557235718
"lane added at (7571747349, 7571747348, 0)",51,91,32.643999999999984,50.48695158958435
"lane removed at (4175137733, 542538468, 0)",51,91,31.469,51.09802055358887
"lane added at (7571747348, 1424636458, 0)",51,91,32.084999999999994,51.748934507369995
"lane added at (542396533, 542396848, 0)",51,91,30.83499999999999,52.38004446029663
"lane reversed at (541838356, 541838077, 0)",51,91,30.156999999999993,53.00543689727783
"lane reversed at (541838389, 541838255, 0)",51,91,33.15399999999998,53.63690519332886
"lane reversed at (1992587306, 542607339, 0)",51,91,30.699000000000005,54.26525926589966
"lane added at (541838338, 542607339, 0)",51,91,30.532000000000007,54.89418959617615
"lane added at (542538468, 10608526941, 0)",51,91,34.103999999999985,55.52818202972412
"lane added at (876375198, 876375228, 0)",51,91,34.59,56.15891456604004
"lane removed at (542396390, 542396219, 0)",51,91,33.93799999999999,56.80719876289368
"lane reversed at (541837978, 541838634, 0)",51,91,29.794,57.43120288848877
"lane removed at (542396219, 542396390, 0)",51,91,32.015,58.065635442733765
"lane removed at (3603873259, 542396390, 0)",51,91,34.056,58.75063109397888
"lane added at (542080382, 542396848, 0)",51,91,30.512999999999998,59.96251583099365
"lane reversed at (541838356, 541838351, 0)",51,91,31.245000000000008,60.592127323150635
"lane removed at (541838315, 865711234, 0)",51,91,32.11100000000001,61.22237205505371
"lane removed at (541838707, 1609339393, 0)",51,91,31.609,61.842063903808594
"lane added at (876375228, 876375198, 0)",51,91,33.337,62.478649377822876
"lane added at (542080261, 541838077, 0)",51,91,29.914,63.1093373298645
"lane added at (1992587306, 542607339, 0)",51,91,35.278,63.75285005569458
"lane added at (541838389, 541838306, 0)",51,91,31.792000000000012,64.33441424369812
"lane added at (7571747348, 4843821515, 0)",51,91,32.90300000000002,64.95340657234192
"lane added at (541838351, 541838356, 0)",51,91,37.22800000000001,65.53893780708313
"lane removed at (541838389, 541838255, 0)",51,91,34.45899999999999,66.13049697875977
"lane removed at (542607597, 876375228, 0)",51,91,34.379,66.74370956420898
"lane removed at (4175137733, 542538468, 0)",51,91,34.798999999999985,67.32768750190735
"lane removed at (10580486940, 10608526941, 0)",51,91,31.95599999999999,67.94845771789551
"lane added at (876375228, 876375198, 0)",51,91,34.03999999999999,68.54222130775452
"lane added at (541837978, 541838634, 0)",51,91,35.15299999999999,69.14170145988464
"lane removed at (876375228, 4843821513, 0)",51,91,32.574,69.7415976524353
"lane reversed at (4837454355, 2608953058, 0)",51,91,33.385,70.33943724632263
"lane reversed at (9042120352, 10608526941, 0)",51,91,33.04399999999999,70.97370958328247
"lane reversed at (542396848, 542396533, 0)",51,91,33.92099999999999,71.58951544761658
"lane added at (541838338, 542607339, 0)",51,91,32.259,72.20796465873718
"lane removed at (10580484194, 9042120352, 0)",51,91,34.031000000000006,72.81901478767395
